filename,zero_crossing_rate,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,beat_per_minute,rolloff,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
door-63,0.39736328125,0.7012246207665972,0.045733850449323654,4931.700604180584,3231.961461583618,135.99917763157896,8927.621154785156,-160.7521468542104,13.600518024281275,8.378003053197807,4.689493042282911,4.652416212064493,2.7801368075284643,0.5499717748016522,3.1918419881478473,3.2525774287183182,2.655819395074248,1.61088536263618,1.8842035489805922,1.941749270897513,1.0514740389580053,1.7907666806850946,1.1152481551066908,-0.004155883110767918,0.592996260369132,0.998812600046603,0.7401236130259844
door-68,0.008921305338541666,0.7298142227015286,0.12097849696874619,4144.682775234195,3518.48837277312,117.45383522727273,8636.025695800781,-117.37214099347277,16.95339907134577,9.695846984776695,10.90455310131232,4.661136820263938,-0.6177169561900675,0.1328990647749317,1.2208744620828067,-3.9452869928007828,-2.356516591443564,0.5445682076141207,1.1816937989716514,0.5710621468259336,4.030545150693455,3.906433666918863,2.580941965529784,2.637547748209301,3.2899260357254665,2.9976819833907866,1.669979776845238
door-24,0.30950927734375,0.7788204573635013,0.10385073721408844,4717.5766425170195,3381.0394620534976,99.38401442307692,8984.325256347656,-112.0937227433651,11.722000672890859,13.948670659883762,10.300057768310767,7.110233211062633,4.517449727642205,3.2499619232595944,2.9064898971651574,3.19579881376518,3.6651391576686905,3.7664656790190794,3.8939184680295225,4.5570508552692575,4.029762388896512,3.2790236944074005,3.729666337458872,3.67039563667636,2.436775771042533,3.51509286042051,2.50564597745094
door-33,0.0060078938802083336,0.727479809358928,0.15750068426132202,4141.156143208758,3581.658865673381,103.359375,8766.52587890625,-102.76629301221193,16.41792349188083,10.69400160655828,3.2676143359041436,0.8638047466463402,1.8919153991316613,1.641833517376447,0.48393295182674717,0.21446354416831545,1.098110550928204,2.9356714778608506,2.822932394131565,1.5086374456707499,0.48224040772294274,-0.10425997188358925,0.28290926902948604,2.2859220460303664,2.207344862215081,2.1899671809182943,3.5197252493793436
door-46,0.19300130208333333,0.776495335803593,0.10278249531984329,4640.216248576291,3436.5904763084154,143.5546875,8977.775573730469,-110.97164566463695,10.383621404903213,13.488592434962076,11.408557736662544,8.663983209884794,6.11505963065207,5.20802549607454,3.935724967196963,3.232653956546768,2.609211172872292,3.5866445550487365,3.27815642097026,2.784951368560638,2.3607305123827342,2.514103446401415,3.385159560630154,3.253601027841038,2.5708333396588814,3.2172577516845147,3.348152219039457
door-30,0.15199381510416668,0.6625843078770619,0.06198225915431976,4076.7298441486428,3316.342058374451,123.046875,8301.318969726562,-133.93083486271402,37.193384271914574,8.96024091313408,0.518171560454167,3.3824660776711397,5.801618126742546,7.3296643466294364,7.235604675990009,5.1960727959611495,3.0956891463344762,-0.4120312599897604,-2.042281546230971,0.8279386726897857,3.7833248105651025,3.3416679861225593,0.44928456878917966,-0.25403427721779104,2.6212935843042215,5.703227254802736,2.645133193538783
door-8,0.07797037760416667,0.5612970755641251,0.08748745918273926,4440.042129451696,3366.154355050609,123.046875,8626.425476074219,-140.94383822019188,-0.23052746969411356,-2.934896814830558,7.292454075945009,6.680237329657657,5.786834208467734,-0.10271526936251642,3.032781349429185,2.623165149246661,1.6874296896495296,3.890157314806507,4.8449477894151505,4.274642581244014,2.3106370603426067,3.075783285939375,4.9106517621482215,2.539116864239469,3.438771235997924,1.7451543740456554,1.7639287762634255
door-14,0.27372639973958335,0.6582576772134836,0.11769923567771912,4130.007078062227,3322.723766965847,129.19921875,8349.948120117188,-56.97275039293845,43.52103410778678,16.541844777189727,6.791260570123062,6.6213640348770415,4.753347671487419,3.201069203978335,3.1357100357646,4.1864541641157125,3.653589138377584,1.679173110629786,-0.3902640991210434,-1.2033481668074997,-0.2035228585267364,-0.18869799849813684,-0.40115789013059905,0.6344747582146749,1.78261660935722,1.9938713708459213,1.4420454032376058
door-26,0.018182373046875,0.7936291803757367,0.05958535894751549,4428.512596182512,3463.3554326928597,123.046875,8737.635498046875,-182.5724637572291,7.776430282226702,3.9329021345341793,6.611640098686054,4.0437899347071,3.5234254153597506,3.099078214964869,4.026222208470144,3.5151147624633223,4.2233201753845515,2.3728457991138705,2.1757646739271825,5.028000455597335,3.3475086074219025,2.831112199219088,2.937745498868409,2.5623051199542854,1.9336423779896854,1.7965330354634956,2.9387587569733475
door-75,0.3925374348958333,0.7270722581294154,0.023587072268128395,4865.840223312341,3236.030780694054,99.38401442307692,8824.844970703125,-219.9033763952607,17.219776657478707,10.866535706693945,4.3098812717331025,2.2742591706467987,1.9645879157937143,2.252981941091421,2.707201914574088,2.736756913393122,2.2603234962303205,2.2370820472210218,2.9737607017563565,2.888101146327718,2.555217105979919,1.1305289038756179,-0.676944798492041,-1.2498509452558053,-1.4607682035270362,0.8596957657348759,1.2063358195384268
door-47,0.07130126953125,0.767298996197376,0.2051520049571991,4695.204984907675,3489.1839300566053,117.45383522727273,9050.360412597656,-37.325849610873746,6.225361370799347,8.810789357588556,7.462076963003416,5.859774631590221,5.777406986691348,4.345125990909094,2.848050728943678,2.0536475870864965,2.318411993635157,2.526995994378671,1.3512619531399046,2.3937301553362387,2.0243383982758174,2.1519918613173865,2.8953595527422116,3.6681153844167875,3.7249236713807212,3.470768536185188,3.5106390229959525
door-74,0.0032185872395833334,0.7967343119314336,0.08456020057201385,4328.161026773673,3596.309565954371,117.45383522727273,8897.654113769531,-173.52983860494072,4.8330602517797825,8.222498027384116,7.620855193206451,7.118972013060337,5.378479670795325,4.20962315070065,4.2292036158092685,3.4123678688877663,3.0729589828062975,3.977126010138747,3.9435703345074233,3.222576214200944,3.588118786361403,3.561284966962273,3.6790899021716905,3.2520300356895877,3.0445373879806916,2.817499062589569,3.127068789489748
door-71,0.030023193359375,0.7337542535614059,0.06710825115442276,4245.8841550344305,3420.676937120187,135.99917763157896,8504.762878417969,-176.07933319813318,7.009984932753537,-3.549811643032309,5.076211210060856,0.15539759395127817,-3.3575144918848707,2.864593024129254,5.673622658581125,2.079147412271003,-0.9169246241695869,1.1252920562773283,4.211034113282108,3.2546605013541825,1.239788577341811,1.5126785236197977,3.79667903075866,4.883853132333658,4.822095847807165,4.526713093894249,4.953273417226474
door-12,0.10254313151041666,0.6899003348088893,0.08296550810337067,4536.735569867171,3343.33972615243,135.99917763157896,8675.413513183594,-125.32228970492093,4.816698184363559,-1.7447871055407138,7.845906198741369,5.830203777665926,8.602972894779016,2.808764204850599,2.209175864256818,4.317232711863112,5.011979090531123,1.0083234981437537,2.7481860137890934,6.41163894595759,3.1438881955874107,1.9288868781794193,4.507753595862208,2.824844544523265,4.3193657793663345,2.1867135589494127,3.28101224409876
door-61,0.006394449869791667,0.7898632489073393,0.1331222951412201,4186.099868624825,3574.4972115557266,135.99917763157896,8764.462280273438,-122.8060636684533,12.454565837524468,8.325455537772969,5.121232153369788,4.910985837490799,5.067617767452136,4.413535656692087,4.129456210567908,4.251403246624312,5.073851225203809,5.760677411167247,4.637878587178508,3.7846318119506543,3.0627886031964797,3.8944593773586558,3.630332855526876,2.411655061138753,1.977817257505032,2.5084019372470467,2.724565248270464
door-7,0.32113037109375,0.4977714870567799,0.07866974174976349,4730.608025749342,3206.3391878579996,99.38401442307692,8789.853515625,-114.62834122798864,3.438472052515155,-9.131288997810364,0.40592371444409303,6.163205135907513,-0.24054259368013883,-2.656228395793884,0.8544611197861286,1.8477369731887392,1.8676293050079795,1.8937648075938023,6.195622093242869,5.381529550009413,6.5098359182718015,3.419793187094679,1.974394690317063,1.6255274681246221,1.515577313038937,1.2068395233797053,-0.6645776191340043
door-56,0.19955037434895834,0.5413122045743636,0.1307775229215622,4243.976857749051,3480.6198556108848,151.99908088235293,8739.429931640625,-75.22955755887364,30.207117175915865,21.143209484150983,15.376297896372929,13.35630259275513,9.614988411437961,6.368266247367842,4.708743452744212,2.7204746299300195,0.3378114148336768,1.3517646723261982,4.256576196726948,5.556351679124463,4.65482052914414,2.640574755458538,2.800157639378216,5.339878601503193,4.635009717378854,3.7285216113221566,2.10965056136679
door-2,0.39349772135416666,0.7441762515799825,0.022375833243131638,4886.965021652278,3209.6710146805763,129.19921875,8792.186279296875,-234.01261142991788,12.328612170673193,3.3476676746305345,1.271773433963768,2.856397673791243,2.8251939919497677,2.4549751470932515,2.0458584994535385,1.4810311304304942,2.694985918841389,2.4425759430106666,2.001993986009195,3.189508709866144,2.590442776631813,2.476811083280022,2.6874644387125595,2.7408217311039147,2.1494222085293546,2.2170823029442897,2.096010488177188
door-22,0.027333577473958332,0.7334392947817377,0.06072182580828667,4396.949328469366,3481.3190470527147,61.5234375,8779.221496582031,-191.10001807370438,0.008345303078832345,-3.4936253871906024,2.352975435121224,4.1989875904586444,3.529499778739681,2.8301349596699454,6.271880605180698,4.554872301921959,5.345340041800701,1.0190770095330444,0.8117162696292305,1.3947681484758059,6.40800317274192,5.35987003608657,2.001087622472899,3.200117110897017,5.119555883272212,3.6934109229081002,2.7529512823242746
door-18,0.0138916015625,0.7771854512079153,0.07897160202264786,4355.5667393980775,3532.098715852068,129.19921875,8811.296997070312,-168.34273916244513,8.061680742180268,8.770632130669064,6.660953755888106,5.801010699114939,6.038812288487867,5.458091895486302,4.2923065598326815,4.374024314635406,4.878666323208834,3.62106935795082,4.174989178606917,4.249152277786423,4.159916063498546,3.954508659888266,3.4183404050105026,4.166248121555213,3.3694273631087674,3.0009842985061566,3.355135807309998
door-40,0.304949951171875,0.7567871297434209,0.06885328143835068,4838.857276056618,3300.351565179134,161.4990234375,8882.536010742188,-128.45639568260626,12.26139322069912,9.05611416209714,6.231320796232507,5.315191886872755,3.9301378720450573,2.7284336688639566,1.5194535071329365,1.706972654672729,2.0391580064066868,1.7207557508935543,1.754769638178855,2.295876051602539,2.3677291655488113,2.3009825838654847,1.9948086132102054,1.443918642983692,1.347964506867864,2.0358189198264793,2.362721595659921
door-52,0.214752197265625,0.4832084375142797,0.12787248194217682,4562.541556207001,3235.698417608249,83.35433467741936,8611.890563964844,-81.64602437881366,4.265309782845554,-1.456032382968665,10.277985027518548,4.053017587733306,3.7675020254570533,5.968726254450009,3.3560469408967597,2.07057802977119,8.471188807077523,4.317800972885876,1.0977350130609247,5.809551382258062,2.430370296573052,4.0541770843596145,4.482123391870607,3.6472795037532126,1.335992417411106,3.330692461795616,3.0286521799983963
door-19,0.43699544270833335,0.7640934063782686,0.0628761500120163,5109.468431129707,3206.531372829961,129.19921875,9023.443908691406,-130.61671913557979,9.053291914097889,6.680003335358178,2.796870286719921,3.497659212470393,3.4191393084592403,2.706138039270024,1.8335841615361719,2.0617058155026657,1.3336209576133946,1.0008744445385187,0.6008411280754544,0.17714654609127958,1.7071258446885145,1.4562580048790188,1.3933657146908267,0.1299035506135356,0.5243133187398523,0.5745546717303603,0.34348807687427263
door-16,0.39096272786458336,0.7569925754930624,0.01712888479232788,5060.094355271844,3244.6439975097173,129.19921875,8953.640441894531,-249.94509814940176,7.933888576838573,4.427132293665806,1.693128412781294,2.9255722174094645,2.2312635992385816,1.3671597286937536,1.012529141089509,1.3718105203311548,1.040422953343362,0.04789804346484798,0.29695646617172655,0.5422320597483813,0.7383914544092348,0.804932257115782,0.2858174736187569,0.7219536443291419,0.7793807482593377,0.7867502229628163,1.332350151751253
door-80,0.35389811197916665,0.7700912307514519,0.12578824162483215,4823.036025641594,3324.258206991013,135.99917763157896,8985.401916503906,-74.18879819254408,13.700860542645517,11.410082067029084,8.222063651388309,6.337829570729714,5.3497368737367506,4.301614641218559,4.826623609235147,5.547837425599199,5.952553351782461,5.121024135918204,4.136347899946025,3.529707736624802,3.140186877092199,2.6126967362713684,2.5435969796276927,3.0380130785777726,3.2867445996227236,1.9321333843073092,1.3442112568893745
door-62,0.0070760091145833336,0.7844677419493904,0.10708794742822647,4269.297213383188,3569.3211053407276,103.359375,8801.248168945312,-145.0031698784852,9.34380319660487,8.998069412733749,5.174030571943964,3.585229872420124,3.7167999306795965,4.033448715969552,3.9434675540047763,3.505265815874274,3.932874399617169,3.5673928286853367,2.6919147229730003,2.2504394469563094,2.7926557682000928,3.653054231805301,3.7494833038373048,3.110395751622604,2.924875114995865,3.3936962894282106,2.6266142498652894
door-79,0.031174723307291666,0.7607281655729714,0.06322060525417328,4211.446653600196,3499.2842944838235,129.19921875,8666.486206054688,-174.58612372871895,20.06921764264326,14.641657959926198,7.25445073663219,4.867176605456452,4.701665439625293,4.156642990786962,3.4175872526669924,4.014407944638069,4.825711658868138,5.437378909408092,4.906576817305665,5.012170090595072,3.824303583389659,3.1058197936317518,2.0267607500694536,1.9859436601632194,2.792916046365392,4.212871589447247,3.8580353442400943
door-53,0.017759195963541665,0.7872165057313658,0.07023788243532181,4414.156945731036,3502.130155421393,151.99908088235293,8823.723449707031,-179.4526170089634,1.1584735714531809,2.9420736204561986,5.22757708317371,-0.40202653919978343,0.4674730506226261,0.08850559082860403,1.9921474582732364,3.0663939386204153,4.86381509648493,4.553361303199165,4.544946901094513,4.732328049703737,3.0566133652882526,1.367857202030397,5.1534763163578665,3.179513414834366,2.0559213779361207,4.325749201466312,5.6329503040796824
door-51,0.2164794921875,0.4790183044403328,0.10301969945430756,4550.2827195529435,3031.5721834478336,83.35433467741936,8187.7313232421875,-90.91318547967974,-7.621544579676743,-15.01628674533586,9.808164727889716,-2.863136147158127,5.8277905492298405,-3.5541949457096833,4.96313633785151,7.253003339782389,-4.540624162525974,0.6360437028748431,6.121996183742358,-0.05557917373737572,2.8677461655863796,8.13685889378417,1.8454851722321062,5.5020872399974365,4.657800153042331,-3.947929859385377,1.1901963778459306
door-73,0.00596923828125,0.7587714258079511,0.09835157543420792,4279.460271196022,3557.6686843187645,184.5703125,8812.822265625,-151.1693432597381,9.04638454838828,6.450358533188887,4.375537198916324,3.437642277349238,1.67371399755311,1.603528453763468,2.2072061392123845,3.3212813753887622,3.568976309371403,4.077200306948438,4.1799783735999405,4.115394136798143,4.682420250819134,3.504943195208113,2.7612840332016066,2.883095446973611,2.616856138977175,2.888299567817572,3.100005274221839
door-39,0.28614705403645835,0.6494996700512183,0.060143597424030304,4129.4456527757675,3019.4448795656363,215.33203125,7812.111511230469,-97.80187642732609,22.94677171474149,-16.61688700196588,7.920939734859245,-1.904279993100399,1.5143008261337934,-1.172575327267709,-1.885497119933226,4.540697508202928,5.93075099562266,3.7937255116208193,4.061649277980705,2.705983740244449,5.0770192515526595,1.4463784044567587,-0.7438741465425165,0.7396226687257577,-0.4610266546255326,-3.711207524802248,-1.6018203310652879
door-41,0.181109619140625,0.7661771411588025,0.016935868188738823,4736.506663588307,3380.8228795439913,172.265625,8895.590515136719,-274.80174310279773,10.223711960144415,7.407889202320886,3.8370708775413656,2.4549047392065533,3.2004935937523764,3.828143793008268,5.137035790959459,4.813637254557919,3.9006810833855536,3.3949527522525615,3.719861539231849,3.801556078626495,3.973821768326089,4.147824863985883,4.513261248239966,4.626873842575457,4.651418611605563,3.113579424890053,2.2705108556187032
door-48,0.14770304361979167,0.6384136722991383,0.06395024806261063,4356.294204646273,3105.4182941713225,151.99908088235293,8102.002258300781,-133.95246344086948,5.637558591128542,-17.66972775013494,12.063706064793516,7.413015265283284,1.6439343797664434,1.7503551133923956,0.25772164160636396,0.9375138551043077,4.266616388905666,3.4107135291830977,3.754461915054928,2.995372808685075,-1.2575588248247915,2.5153401441728613,5.90422271808699,2.8763871347048156,0.6247274288443829,3.046064262153479,3.010463735470468
door-32,0.018105061848958333,0.7468693725248897,0.12838909029960632,4104.063249090061,3474.007823833017,112.34714673913044,8547.425537109375,-111.56772390327492,15.872361276816655,1.9647780330871043,7.155419110085626,6.1002648916086875,2.9960082343142225,5.162069975283117,3.346786774269119,2.2126607976507273,4.453533807917326,3.764943268033294,0.9762833424299803,2.1485838882573334,3.6411466800848284,0.9529431664156062,1.6800916691326455,2.5872231380878676,2.234065446095665,3.3958570419661536,6.05952888148391
door-35,0.244122314453125,0.6388535064572327,0.06642989814281464,4363.673954116253,3183.9881166917544,135.99917763157896,8271.082763671875,-111.76053601991907,19.70006227099636,-12.73064427762464,0.2947014952228187,3.524839898469797,1.3959720953054569,0.4538164863192517,-2.807839999216554,-1.7608103089102136,-1.0401258358129628,-0.9475355877083073,0.6375450597093515,1.2367089813403704,2.717722741009856,3.2740828443004037,1.4531455004486697,-0.4334101608405318,0.3527011500631792,1.7208346399685763,0.9701923068586777
door-29,0.02869873046875,0.7603021610610011,0.17715269327163696,4145.844187045428,3573.5508974672207,99.38401442307692,8755.714416503906,-64.13714856389971,26.63191084926849,17.042799741652424,9.1634648566636,7.096954018928553,6.452605918219311,4.341128366793625,3.4060699887623573,2.726151300805597,2.411389343392106,2.5163981197647822,2.239364191562319,2.149064344624553,2.302537289741993,2.775569463352004,4.265094287901732,4.14322030525535,3.4423530218238416,4.158864303442645,5.411091216558861
door-49,0.24541422526041667,0.5044173565397366,0.10003276914358139,3663.07729050214,2842.1685547882057,95.703125,7016.908264160156,-39.28863192822514,31.704737327367763,-27.053746571844986,15.931698652267537,2.148592065674036,-7.484350631783695,-7.579267428125539,3.7598613749592364,-0.592691714480696,-13.871921773365484,-9.46524528590487,-4.055268461683953,-0.15316704824461003,0.20095106687260872,0.8537703801721683,-9.591952311668592,-7.591641748851326,1.3288808515840576,-6.454022106401272,-2.430261470835339
door-1,0.3494954427083333,0.652304720456203,0.056027449667453766,4589.028614618556,3284.7332013809914,143.5546875,8722.74169921875,-147.56069472437497,25.83640158210238,19.140496091052167,10.294587659425527,4.555931746698837,0.34809477168794517,-0.3993468534044755,0.10629583824898407,-0.22223194006220798,-0.6277048696764344,-1.4596138871327744,-2.0023558227611775,-2.8649499301977523,-2.4153378099561147,-2.0539109076065927,-1.7787475627673348,-2.303326594378921,-2.0712667346789444,-1.6487752453853062,-1.6474207254848185
door-54,0.241436767578125,0.4664706882116772,0.1059277281165123,3813.6967800982306,3040.4613265766693,172.265625,7759.803771972656,-42.62904263162339,36.03527028132589,-32.25737901793585,-13.893275963658462,2.463415648897846,-2.6162107583154057,-2.707084218684608,7.605058208186654,6.898595563144573,7.552675226762221,6.141831947230579,-7.124023695018443,-0.9587360819731008,7.48744915998799,1.2648930622379448,-0.5016166471017031,-3.041048850119209,-4.889731286412774,-2.2478781141554194,0.7989977674556805
door-4,0.21899210611979167,0.761726954494159,0.11142705380916595,4586.423985906482,3475.767613208231,151.99908088235293,8982.216796875,-91.22244671452002,14.057805669778082,14.001633787263675,10.093476286863735,7.3577211331111,6.410749970113826,5.221749803397874,4.024851139491662,3.865293723582052,3.526033566833228,4.739521444322193,5.971397668334833,5.470437050604228,5.653772939047512,6.188535150944127,6.312410999343806,6.333172057580934,4.764138313890697,4.68334848184311,5.123230951832803
door-28,0.117083740234375,0.6244861258430163,0.14403606951236725,4231.419430237281,3394.8450404838327,92.28515625,8666.172180175781,-52.62176467731703,21.163051620849377,-3.0199820097538397,-3.4372434527172584,-2.337332082285014,0.6809572592499497,1.9630924894668216,3.4129704800101996,5.9652434526242475,3.9881926244455466,3.5184855701846374,5.966438419156332,2.0685239503770463,-1.1529619218514593,-0.3001216952011591,-1.4703859615393104,-4.5036740789107474,1.2095344924591676,2.747953893116817,4.381150385615241
door-44,0.36688028971354164,0.7375690359212974,0.023889733478426933,5024.645805623765,3262.569910664684,123.046875,8985.267333984375,-218.6377830686557,7.977527952066327,5.490933283809687,2.61257075459064,1.2311512175674433,0.05981485539073077,-0.07667121146555782,-0.25735100806392264,-0.45546182341137503,-0.9589776784529737,-0.14570473105648235,0.41703070336896914,0.9777683624006815,1.3550556425923905,2.2166816205775866,1.8027359201534028,1.8632007771120327,2.3415596438580284,1.9441368465008535,2.259855677711797
door-9,0.27829182942708336,0.5945508286938694,0.07107733190059662,4343.733918525683,3134.6098306872527,112.34714673913044,8201.099853515625,-106.31161667942398,20.874630606808882,-9.253993039733665,3.2925925797069207,5.191445611236449,-1.6888379633962678,-5.200515343455165,-0.046937974509332035,1.72297249001329,4.248528491966901,1.6180330126719187,-1.419192581696624,-1.8639425617844874,-1.6673824288545,2.834097737270424,3.205715551376856,1.794138626369322,3.1334174339442944,1.3580281711976907,1.1998870590566069
door-38,0.259930419921875,0.5525977030574198,0.09310295432806015,3865.30066435849,2986.450633440615,135.99917763157896,7822.160339355469,-55.354942990071365,26.503132978053046,-43.08955252653434,-21.242848194692087,0.15110714099318667,-1.0664218048941818,-5.315720380684445,-6.006341257707061,-5.422181834987964,-3.052796737211673,-0.060875802121395345,1.2248928033586308,-4.2162752019155665,0.01865263927574941,5.615172793643612,4.402915772380688,-2.100791680351618,2.6329840657334933,4.6529837172090085,4.582219447212744
door-66,0.15771891276041666,0.5378915723412646,0.12991255521774292,3670.4691843924825,3378.418173710908,135.99917763157896,8102.2265625,-59.940683066162826,49.895721431743304,20.070854913495637,18.55543096258334,14.749522367277457,6.004576391231361,5.716233783236272,10.764600608083423,6.818583453579985,-3.85987265511426,-8.181466735827586,-2.1546709536511814,0.242933842237583,-6.176730578799282,-4.903826780112443,2.3900612490497792,1.6679447761845554,-3.178483529909365,-1.8888761878222142,1.5056304262237754
